[0.21185226 0.78814774]
[0.10294034 0.89705966]
[0.47458612 0.52541388]
[0.23529549 0.76470451]
[0.84731257 0.15268743]
[0.14522812 0.85477188]
[0.2923024 0.7076976]
[0.08860191 0.91139809]
[0.24113738 0.75886262]
[0.1203864 0.8796136]
[0.39829929 0.60170071]
[0.45659122 0.54340878]
[0.12646912 0.87353088]
[0.30651922 0.69348078]
[0.23995258 0.76004742]
[0.27180518 0.72819482]
[0.13734333 0.86265667]
[0.17870372 0.82129628]
[0.06299061 0.93700939]
[0.04085859 0.95914141]
[0.52272684 0.47727316]
[0.01473599 0.98526401]
[0.20306144 0.79693856]
[0.38432387 0.61567613]
[0.11991535 0.88008465]
[0.11914335 0.88085665]
[0.0972755 0.9027245]
[0.23494859 0.76505141]
[0.31772756 0.68227244]
[0.05827957 0.94172043]
[0.23581516 0.76418484]
[0.01305067 0.98694933]
[0.12895708 0.87104292]
[0.46443792 0.53556208]
[0.06464658 0.93535342]
[0.38404574 0.61595426]
[0.21160616 0.78839384]
[0.27647632 0.72352368]
[0.00881253 0.99118747]
[0.41377896 0.58622104]
[0.20218562 0.79781438]
[0.30294877 0.69705123]
[0.28705694 0.71294306]
[0.09127864 0.90872136]
[0.2822707 0.7177293]
[0.27102051 0.72897949]
[0.12070313 0.87929687]
[0.47939009 0.52060991]
[0.00907458 0.99092542]
[0.0064529 0.9935471]
[0.4902281 0.5097719]
[0.17131266 0.82868734]
[0.2043883 0.7956117]
[0.2488145 0.7511855]
[0.33558514 0.66441486]
[0.27680875 0.72319125]
[0.62500016 0.37499984]
[0.33858011 0.66141989]
[0.74973944 0.25026056]
[0.43409757 0.56590243]
[0.12588255 0.87411745]
[0.24548354 0.75451646]
[0.49407554 0.50592446]
[0.09800794 0.90199206]
[0.38490695 0.61509305]
[0.01974743 0.98025257]
[0.04803108 0.95196892]
[0.15408376 0.84591624]
[0.67825224 0.32174776]
[0.20938896 0.79061104]
[0.12265523 0.87734477]
[0.37098526 0.62901474]
[0.24760683 0.75239317]
[0.00165556 0.99834444]
[0.20120475 0.79879525]
[0.13052447 0.86947553]
[0.27010236 0.72989764]
[0.06539599 0.93460401]
[0.68955383 0.31044617]
[0.01602249 0.98397751]
[0.38554849 0.61445151]
[0.07605466 0.92394534]
[0.00839468 0.99160532]
[0.05973222 0.94026778]
[0.08005958 0.91994042]
[0.30651922 0.69348078]
[0.38897228 0.61102772]
[0.38777235 0.61222765]
[0.67084595 0.32915405]
[0.09702258 0.90297742]
[0.12265523 0.87734477]
[0.25358207 0.74641793]
[0.40502708 0.59497292]
[0.2822707 0.7177293]
[0.28792534 0.71207466]
[0.08772334 0.91227666]
[0.21940015 0.78059985]
[0.22283918 0.77716082]
[0.29845593 0.70154407]
[0.18652526 0.81347474]
[0.34050199 0.65949801]
[0.10868578 0.89131422]
[0.10470945 0.89529055]
[0.06763605 0.93236395]
[0.29597167 0.70402833]
[0.01260455 0.98739545]
[0.97691908 0.02308092]
[0.09205134 0.90794866]
[0.77393665 0.22606335]
[0.09716914 0.90283086]
[0.09407518 0.90592482]
[0.34162478 0.65837522]
[0.14867161 0.85132839]
[0.06509454 0.93490546]
[0.28145098 0.71854902]
[0.42888398 0.57111602]
[0.19583123 0.80416877]
[0.05106343 0.94893657]
[0.09702258 0.90297742]
[0.1640109 0.8359891]
[0.06395273 0.93604727]
[0.05066847 0.94933153]
[0.09567961 0.90432039]
[0.12746494 0.87253506]
[0.51055936 0.48944064]
[0.19257734 0.80742266]
[0.1440504 0.8559496]
[0.14208875 0.85791125]
[0.5835481 0.4164519]
[0.10405761 0.89594239]
[0.07959494 0.92040506]
[0.21912103 0.78087897]
[0.18802709 0.81197291]
[0.2377893 0.7622107]
[0.83700925 0.16299075]
[0.27798485 0.72201515]
[0.2923024 0.7076976]
[0.09234833 0.90765167]
[0.12746494 0.87253506]
[0.09393122 0.90606878]
[0.27157846 0.72842154]
[0.27798485 0.72201515]
[0.33620321 0.66379679]
[0.42054294 0.57945706]
[0.38093625 0.61906375]
[0.23929928 0.76070072]
[0.42888398 0.57111602]
[0.11298287 0.88701713]
[0.52873776 0.47126224]
[0.23487144 0.76512856]
[0.49015044 0.50984956]
[0.0961817 0.9038183]
[0.24656334 0.75343666]
[0.28470941 0.71529059]
[0.12265523 0.87734477]
[0.14673431 0.85326569]
[0.41798707 0.58201293]
[0.09058329 0.90941671]
[0.0326871 0.9673129]
[0.22529188 0.77470812]
[0.2850935 0.7149065]
[0.17724613 0.82275387]
[0.23530563 0.76469437]
[0.07728909 0.92271091]
[0.23687761 0.76312239]
[0.23494859 0.76505141]
[0.72263752 0.27736248]
[0.12395308 0.87604692]
[0.09647797 0.90352203]
[0.10747067 0.89252933]
[0.06399784 0.93600216]
[0.30534793 0.69465207]
[0.4572172 0.5427828]
[0.03495566 0.96504434]
[0.55704817 0.44295183]
[0.09993947 0.90006053]
[0.18046501 0.81953499]
[0.64761048 0.35238952]
[0.31467621 0.68532379]
[0.08948955 0.91051045]
[0.14982097 0.85017903]
[0.01200846 0.98799154]
[0.3693254 0.6306746]
[0.18502924 0.81497076]
[0.33620321 0.66379679]
[0.0676682 0.9323318]
[0.18602645 0.81397355]
[0.01473599 0.98526401]
[0.2181788 0.7818212]
[0.22693626 0.77306374]
[0.01473599 0.98526401]
[0.37047053 0.62952947]
[0.26504631 0.73495369]
[0.31524227 0.68475773]
[0.2637532 0.7362468]
[0.41057533 0.58942467]
[0.26975944 0.73024056]
[0.30659774 0.69340226]
[0.18701394 0.81298606]
[0.16788486 0.83211514]
[0.01145165 0.98854835]
[0.01471563 0.98528437]
[0.05952553 0.94047447]
[0.49643879 0.50356121]
[0.92519449 0.07480551]
[0.28905743 0.71094257]
[0.21509388 0.78490612]
[0.42282352 0.57717648]
[0.13100574 0.86899426]
[0.1805557 0.8194443]
[0.12354904 0.87645096]
[0.05397354 0.94602646]
[0.0133548 0.9866452]
[0.12627948 0.87372052]
[0.06902042 0.93097958]
[0.04417592 0.95582408]
[0.0396213 0.9603787]
[0.22529188 0.77470812]
[0.07434541 0.92565459]
[0.09547167 0.90452833]
[0.08950409 0.91049591]
[0.01058632 0.98941368]
[0.05422685 0.94577315]
[0.04455845 0.95544155]
[0.23258684 0.76741316]
[0.29912266 0.70087734]
[0.26120204 0.73879796]
[0.62542698 0.37457302]
[0.19623107 0.80376893]
[0.12746494 0.87253506]
[0.23546789 0.76453211]
[0.03599476 0.96400524]
[0.20374296 0.79625704]
[0.90759772 0.09240228]
[0.06795526 0.93204474]
[0.17361737 0.82638263]
[0.24824416 0.75175584]
[0.45867811 0.54132189]
[0.34066094 0.65933906]
[0.16185724 0.83814276]
[0.28470941 0.71529059]
[0.92642681 0.07357319]
[0.08747181 0.91252819]
[0.42888398 0.57111602]
[0.15719389 0.84280611]
[0.57716144 0.42283856]
[0.240741 0.759259]
[0.04183577 0.95816423]
[0.0091205 0.9908795]
[0.14542853 0.85457147]
[0.29087466 0.70912534]
[0.12166667 0.87833333]
[0.97298321 0.02701679]
[0.38394845 0.61605155]
[0.5402405 0.4597595]
[0.16379749 0.83620251]
[0.0011002 0.9988998]
[0.53510363 0.46489637]
[0.09990292 0.90009708]
[0.18652526 0.81347474]
[0.1563572 0.8436428]
[0.51771497 0.48228503]
[0.26523263 0.73476737]
[0.34481461 0.65518539]
[0.68956393 0.31043607]
[0.01264541 0.98735459]
[0.26595609 0.73404391]
[0.30028469 0.69971531]
[0.28905743 0.71094257]
[0.3012675 0.6987325]
[0.2047394 0.7952606]
[0.08648303 0.91351697]
[0.30310347 0.69689653]
[0.24134286 0.75865714]
[0.51532501 0.48467499]
[0.25863597 0.74136403]
[0.15643037 0.84356963]
[0.29566829 0.70433171]
[0.0926003 0.9073997]
[0.39300692 0.60699308]
[0.23114985 0.76885015]
[0.05928821 0.94071179]
[0.07352914 0.92647086]
[0.22529188 0.77470812]
[0.20586542 0.79413458]
[0.16350494 0.83649506]
[0.2822707 0.7177293]
[0.23687761 0.76312239]
[0.29877076 0.70122924]
[0.3145367 0.6854633]
[0.43014125 0.56985875]
[0.22619879 0.77380121]
[0.32069786 0.67930214]
[0.24054506 0.75945494]
[0.2822707 0.7177293]
[0.23687761 0.76312239]
[0.40623724 0.59376276]
[0.09712138 0.90287862]
[0.5257839 0.4742161]
[0.08037028 0.91962972]
[0.18649985 0.81350015]
[0.14695021 0.85304979]
[0.01987012 0.98012988]
[0.93601717 0.06398283]
[0.05672325 0.94327675]
[0.59132245 0.40867755]
[0.23114985 0.76885015]
[0.01473599 0.98526401]
[0.37908427 0.62091573]
[0.2474098 0.7525902]
[0.09305693 0.90694307]
[0.24741797 0.75258203]
[0.02859585 0.97140415]
[0.96422375 0.03577625]
[0.19515489 0.80484511]
[0.22229743 0.77770257]
[0.29249835 0.70750165]
[0.71372484 0.28627516]
[0.09990292 0.90009708]
[0.01284343 0.98715657]
[0.17304737 0.82695263]
[0.29563103 0.70436897]
[0.17918823 0.82081177]
[0.11356648 0.88643352]
[0.03533579 0.96466421]
[0.29845593 0.70154407]
[0.14295419 0.85704581]
[0.27135322 0.72864678]
[0.07850458 0.92149542]
[0.09542507 0.90457493]
[0.40707562 0.59292438]
[0.2948163 0.7051837]
[0.01249639 0.98750361]
[0.23044192 0.76955808]
[0.71041089 0.28958911]
[0.27671662 0.72328338]
[0.17920979 0.82079021]
[0.20306619 0.79693381]
[0.5277543 0.4722457]
[0.20558587 0.79441413]
[0.37544082 0.62455918]
[0.22610248 0.77389752]
[0.31212765 0.68787235]
[0.23114985 0.76885015]
[0.29675513 0.70324487]
[0.39173887 0.60826113]
[0.37826026 0.62173974]
[0.61731231 0.38268769]
[0.11497956 0.88502044]
[0.02374607 0.97625393]
[0.240741 0.759259]
[0.00125756 0.99874244]
[0.08230877 0.91769123]
[0.0502124 0.9497876]
[0.29031141 0.70968859]
[0.1679503 0.8320497]
[0.35227464 0.64772536]
[0.24322991 0.75677009]
[0.44413013 0.55586987]
[0.03196408 0.96803592]
[0.01473599 0.98526401]
[0.2239234 0.7760766]
[0.12567222 0.87432778]
[0.32484699 0.67515301]
[0.36637692 0.63362308]
[0.00333966 0.99666034]
[0.62335759 0.37664241]
[0.72982059 0.27017941]
[0.1198368 0.8801632]
[0.04511127 0.95488873]
[0.13642504 0.86357496]
[0.13088755 0.86911245]
[0.61892684 0.38107316]
[0.31718543 0.68281457]
[0.3556085 0.6443915]
[0.01243948 0.98756052]
[0.51784779 0.48215221]
[0.28905743 0.71094257]
[0.25617832 0.74382168]
[0.0354923 0.9645077]
[0.11890317 0.88109683]
[0.19736488 0.80263512]
[0.06384308 0.93615692]
[0.08817696 0.91182304]
[0.38699833 0.61300167]
[0.20114265 0.79885735]
[0.33755379 0.66244621]
[0.15201991 0.84798009]
[0.18674467 0.81325533]
[0.61951696 0.38048304]
[0.15086909 0.84913091]
[0.09425885 0.90574115]
[0.09190086 0.90809914]
[0.2602178 0.7397822]
[0.87010675 0.12989325]
[0.22376445 0.77623555]
[0.34502858 0.65497142]
[0.03930152 0.96069848]
[0.22380496 0.77619504]
[0.03528957 0.96471043]
[0.29083638 0.70916362]
[0.69127848 0.30872152]
[0.00442315 0.99557685]
[0.28243294 0.71756706]
[0.21569933 0.78430067]
[0.22949866 0.77050134]
[0.08524771 0.91475229]
[0.56852694 0.43147306]
[0.28905743 0.71094257]
[0.57683482 0.42316518]
[0.40953944 0.59046056]
[0.12746494 0.87253506]
[0.26410595 0.73589405]
[0.12950431 0.87049569]
[0.08601357 0.91398643]
[0.22463781 0.77536219]
[0.23395868 0.76604132]
[0.33622975 0.66377025]
[0.53377762 0.46622238]
[0.09286738 0.90713262]
[0.17649852 0.82350148]
[0.06322768 0.93677232]
[0.17937723 0.82062277]
[0.28220875 0.71779125]
[0.1705472 0.8294528]
[0.2636532 0.7363468]
[0.30181899 0.69818101]
[0.57131044 0.42868956]
[0.22606045 0.77393955]
[0.01350396 0.98649604]
[0.37969341 0.62030659]
[0.29007235 0.70992765]
[0.1492168 0.8507832]
[0.24782202 0.75217798]
[0.08082352 0.91917648]
[0.34609851 0.65390149]
[0.09532052 0.90467948]
[0.03836619 0.96163381]
[0.18769551 0.81230449]
[0.05373535 0.94626465]
[0.1610564 0.8389436]
[0.12895708 0.87104292]
[0.18174598 0.81825402]
[0.05499609 0.94500391]
[0.09181351 0.90818649]
[0.03436305 0.96563695]
[0.15879106 0.84120894]
[0.28905743 0.71094257]
[0.12567222 0.87432778]
[0.07487619 0.92512381]
[0.02107787 0.97892213]
[0.31861818 0.68138182]
[0.22955035 0.77044965]
[0.12802617 0.87197383]
[0.23395868 0.76604132]
[0.33569742 0.66430258]
[0.38460966 0.61539034]
[0.00881253 0.99118747]
[0.2591422 0.7408578]
[0.8289752 0.1710248]
[0.23676367 0.76323633]
[0.21445321 0.78554679]
[0.09631025 0.90368975]
[0.09749013 0.90250987]
[0.17747524 0.82252476]
[0.26488077 0.73511923]
[0.059134 0.940866]
[0.09800794 0.90199206]
[0.1756939 0.8243061]
[0.23594058 0.76405942]
[0.22326417 0.77673583]
[0.08119613 0.91880387]
[0.37047053 0.62952947]
[0.35689788 0.64310212]
[0.08227241 0.91772759]
[0.3538642 0.6461358]
[0.41607992 0.58392008]
[0.04804615 0.95195385]
[0.40795454 0.59204546]
[0.11664009 0.88335991]
[0.4219349 0.5780651]
[0.22182587 0.77817413]
[0.29597167 0.70402833]
[0.15179897 0.84820103]
[0.36233786 0.63766214]
[0.48825052 0.51174948]
[0.48952243 0.51047757]
[0.21460527 0.78539473]
[0.01473599 0.98526401]
[0.16083807 0.83916193]
[0.29402501 0.70597499]
[0.01297721 0.98702279]
[0.36268099 0.63731901]
[0.09878281 0.90121719]
[0.02266934 0.97733066]
[0.06341819 0.93658181]
[0.41607992 0.58392008]
[0.09598723 0.90401277]
[0.29045849 0.70954151]
[0.0914574 0.9085426]
[0.45742777 0.54257223]
[0.01473599 0.98526401]
[0.46129779 0.53870221]
[0.22529188 0.77470812]
[0.28326789 0.71673211]
[0.16527825 0.83472175]
[0.46602771 0.53397229]
[0.28541657 0.71458343]
[0.8624602 0.1375398]
[0.24938656 0.75061344]
[0.39886753 0.60113247]
[0.81134769 0.18865231]
[0.02516754 0.97483246]
[0.02408462 0.97591538]
[0.14719141 0.85280859]
[0.41229422 0.58770578]
[0.11664009 0.88335991]
[0.66417826 0.33582174]
[0.75743891 0.24256109]
[0.14509351 0.85490649]
[0.23595357 0.76404643]
[0.08267401 0.91732599]
[0.37977117 0.62022883]
[0.39085242 0.60914758]
[0.17405669 0.82594331]
[0.10488619 0.89511381]
[0.23529549 0.76470451]
[0.23494859 0.76505141]
[0.20254046 0.79745954]
[0.12173163 0.87826837]
[0.2783634 0.7216366]
[0.10535889 0.89464111]
[0.25448322 0.74551678]
[0.15628665 0.84371335]
[0.29866014 0.70133986]
[0.5638308 0.4361692]
[0.01297721 0.98702279]
[0.08612966 0.91387034]
[0.09800794 0.90199206]
[0.28430573 0.71569427]
[0.7546079 0.2453921]
[0.14676092 0.85323908]
[0.14310162 0.85689838]
[0.88573639 0.11426361]
[0.30068806 0.69931194]
[0.45530825 0.54469175]
[0.23494859 0.76505141]
[0.75612053 0.24387947]
[0.33743516 0.66256484]
[0.28792534 0.71207466]
[0.51031367 0.48968633]
[0.28792534 0.71207466]
[0.26351807 0.73648193]
[0.27101595 0.72898405]
[0.20510637 0.79489363]
[0.34162478 0.65837522]
[0.371271 0.628729]
[0.23114985 0.76885015]
[0.09425885 0.90574115]
[0.243809 0.756191]
[0.12895708 0.87104292]
[0.07231504 0.92768496]
[0.49262684 0.50737316]
[0.57785552 0.42214448]
[0.02177261 0.97822739]
[0.28470941 0.71529059]
[0.01215174 0.98784826]
[0.01473599 0.98526401]
[0.28470941 0.71529059]
[0.28836634 0.71163366]
[0.21585272 0.78414728]
[0.90032957 0.09967043]
[0.22902302 0.77097698]
[0.24024987 0.75975013]
[0.22148991 0.77851009]
[0.70423396 0.29576604]
[0.00888544 0.99111456]
[0.25702426 0.74297574]
[0.35073018 0.64926982]
[0.0671441 0.9328559]
[0.22701359 0.77298641]
[0.17394548 0.82605452]
[0.23273466 0.76726534]
[0.29402501 0.70597499]
[0.04508337 0.95491663]
[0.1072613 0.8927387]
[0.09172457 0.90827543]
[0.090202 0.909798]
[0.42712719 0.57287281]
[0.25145823 0.74854177]
[0.28792534 0.71207466]
[0.12567222 0.87432778]
[0.31483714 0.68516286]
[0.22793415 0.77206585]
[0.29402501 0.70597499]
[0.19953662 0.80046338]
[0.12802617 0.87197383]
[0.3370644 0.6629356]
[0.15637867 0.84362133]
[0.27344277 0.72655723]
[0.08465932 0.91534068]
[0.23812885 0.76187115]
[0.03452092 0.96547908]
[0.42992515 0.57007485]
[0.06236062 0.93763938]
[0.19701118 0.80298882]
[0.73752425 0.26247575]
[0.30475269 0.69524731]
[0.49319446 0.50680554]
[0.47056754 0.52943246]
[0.42210684 0.57789316]
[0.01308037 0.98691963]
[0.27050552 0.72949448]
[0.24627894 0.75372106]
[0.23940212 0.76059788]
[0.21348326 0.78651674]
[0.10717094 0.89282906]
[0.05703595 0.94296405]
[0.30009125 0.69990875]
[0.31718543 0.68281457]
[0.18989516 0.81010484]
[0.074886 0.925114]
[0.40115631 0.59884369]
[0.1630545 0.8369455]
[0.06671898 0.93328102]
[0.25596109 0.74403891]
[0.22345056 0.77654944]
[0.08854829 0.91145171]
[0.00779206 0.99220794]
[0.09607257 0.90392743]
[0.14689367 0.85310633]
[0.67719819 0.32280181]
[0.39605731 0.60394269]
[0.06299061 0.93700939]
[0.08486012 0.91513988]
[0.20093052 0.79906948]
[0.01887611 0.98112389]
[0.19747561 0.80252439]
[0.72604084 0.27395916]
[0.05623025 0.94376975]
[0.0972755 0.9027245]
[0.31883343 0.68116657]
[0.39771583 0.60228417]
[0.07597114 0.92402886]
[0.32402068 0.67597932]
[0.21348326 0.78651674]
[0.31842277 0.68157723]
[0.29402501 0.70597499]
[0.23114985 0.76885015]
[0.09716914 0.90283086]
[0.83199176 0.16800824]
[0.09870887 0.90129113]
[0.13479066 0.86520934]
[0.24724197 0.75275803]
[0.26120204 0.73879796]
[0.44129281 0.55870719]
[0.23929928 0.76070072]
[0.44950838 0.55049162]
[0.04582504 0.95417496]
[0.20661858 0.79338142]
[0.37416677 0.62583323]
[0.20077846 0.79922154]
[0.29050987 0.70949013]
[0.66206005 0.33793995]
[0.13962597 0.86037403]
[0.25614317 0.74385683]
[0.05128269 0.94871731]
[0.77109537 0.22890463]
[0.1203864 0.8796136]
[0.3274135 0.6725865]
[0.28921166 0.71078834]
[0.2134772 0.7865228]
[0.23068431 0.76931569]
[0.26921361 0.73078639]
[0.09542507 0.90457493]
[0.05033189 0.94966811]
[0.25951376 0.74048624]
[0.36797758 0.63202242]
[0.22529188 0.77470812]
[0.31186871 0.68813129]
[0.02949411 0.97050589]
[0.30241373 0.69758627]
[0.28792534 0.71207466]
[0.48896944 0.51103056]
[0.0543434 0.9456566]
[0.16129904 0.83870096]
[0.12797739 0.87202261]
[0.11716007 0.88283993]
[0.20383184 0.79616816]
[0.87880567 0.12119433]
[0.24608306 0.75391694]
[0.19256321 0.80743679]
[0.3822449 0.6177551]
[0.01473599 0.98526401]
[0.02769119 0.97230881]
[0.33482294 0.66517706]
[0.37047053 0.62952947]
[0.12802617 0.87197383]
[0.38399109 0.61600891]
[0.2080161 0.7919839]
[0.28905743 0.71094257]
[0.01845588 0.98154412]
[0.30131097 0.69868903]
[0.13136331 0.86863669]
[0.14319573 0.85680427]
[0.27939492 0.72060508]
[0.24526913 0.75473087]
[0.58552086 0.41447914]
[0.38327143 0.61672857]
[0.09960674 0.90039326]
[0.07711231 0.92288769]
[0.06252028 0.93747972]
[0.21171913 0.78828087]
[0.22146059 0.77853941]
[0.5042487 0.4957513]
[0.18061195 0.81938805]
[0.0915964 0.9084036]
[0.09644965 0.90355035]
[0.23209707 0.76790293]
[0.03927894 0.96072106]
[0.15191535 0.84808465]
[0.6716501 0.3283499]
[0.00839468 0.99160532]
[0.17876905 0.82123095]
[0.67682647 0.32317353]
[0.2923024 0.7076976]
[0.22915744 0.77084256]
[0.3509236 0.6490764]
[0.20387199 0.79612801]
[0.24423621 0.75576379]
[0.19000357 0.80999643]
[0.0915964 0.9084036]
[0.10643738 0.89356262]
[0.22112202 0.77887798]
[0.01234275 0.98765725]
[0.0914574 0.9085426]
[0.20556404 0.79443596]
[0.062399 0.937601]
[0.02646556 0.97353444]
[0.42561719 0.57438281]
[0.38596087 0.61403913]
[0.0447789 0.9552211]
[0.23929928 0.76070072]
[0.09783465 0.90216535]
[0.28905743 0.71094257]
[0.27975281 0.72024719]
[0.03305338 0.96694662]
[0.10880302 0.89119698]
[0.11340297 0.88659703]
[0.87155568 0.12844432]
[0.39951911 0.60048089]
[0.38382056 0.61617944]
[0.09542507 0.90457493]
[0.24232985 0.75767015]
[0.31430122 0.68569878]
[0.01404918 0.98595082]
[0.09937621 0.90062379]
[0.22757425 0.77242575]
[0.98109771 0.01890229]
[0.31271237 0.68728763]
[0.35246984 0.64753016]
[0.45941835 0.54058165]
[0.37866982 0.62133018]
[0.49669187 0.50330813]
[0.09870887 0.90129113]
[0.24318958 0.75681042]
[0.25972839 0.74027161]
[0.14195695 0.85804305]
[0.11802265 0.88197735]
[0.30581624 0.69418376]
[0.2200464 0.7799536]
[0.12583875 0.87416125]
[0.09647797 0.90352203]
[0.13153114 0.86846886]
[0.76862829 0.23137171]
[0.73985792 0.26014208]
[0.4239127 0.5760873]
[0.41865208 0.58134792]
[0.19503654 0.80496346]
[0.28905743 0.71094257]
[0.15511677 0.84488323]
[0.71276328 0.28723672]
[0.09800794 0.90199206]
[0.09200573 0.90799427]
[0.00810811 0.99189189]
[0.56853484 0.43146516]
[0.00153404 0.99846596]
[0.28905743 0.71094257]
[0.12395308 0.87604692]
[0.37408921 0.62591079]
[0.68986105 0.31013895]
[0.01224183 0.98775817]
[0.15380818 0.84619182]
[0.23605047 0.76394953]
[0.10405761 0.89594239]
[0.27906112 0.72093888]
[0.66743065 0.33256935]
[0.01329901 0.98670099]
[0.24875685 0.75124315]
[0.17632114 0.82367886]
[0.77885527 0.22114473]
[0.31570869 0.68429131]
[0.23929928 0.76070072]
[0.2822707 0.7177293]
[0.34731156 0.65268844]
[0.28224929 0.71775071]
[0.36948135 0.63051865]
[0.17505184 0.82494816]
[0.20685864 0.79314136]
[0.8536745 0.1463255]
[0.22529188 0.77470812]
[0.29402501 0.70597499]
[0.1387168 0.8612832]
[0.27764603 0.72235397]
[0.32519075 0.67480925]
[0.28099052 0.71900948]
[0.29597167 0.70402833]
[0.33119795 0.66880205]
[0.28792534 0.71207466]
[0.17319259 0.82680741]
[0.16350371 0.83649629]
[0.00775823 0.99224177]
[0.03126001 0.96873999]
[0.81236531 0.18763469]
[0.23929928 0.76070072]
[0.1686269 0.8313731]
[0.00835827 0.99164173]
[0.23434184 0.76565816]
[0.09990292 0.90009708]
[0.11365056 0.88634944]
[0.48028316 0.51971684]
[0.35662809 0.64337191]
[0.41607992 0.58392008]
[0.32747648 0.67252352]
[0.18289391 0.81710609]
[0.15135668 0.84864332]
[0.24973493 0.75026507]
[0.00907458 0.99092542]
[0.17512032 0.82487968]
[0.57535439 0.42464561]
[0.28403749 0.71596251]
[0.23494859 0.76505141]
[0.17021339 0.82978661]
[0.17673882 0.82326118]
[0.01473599 0.98526401]
[0.28470941 0.71529059]
[0.25508272 0.74491728]
[0.27742267 0.72257733]
[0.40234248 0.59765752]
[0.07962459 0.92037541]
[0.15894121 0.84105879]
[0.12168274 0.87831726]
[0.12916741 0.87083259]
[0.2822707 0.7177293]
[0.37250758 0.62749242]
[0.31362003 0.68637997]
[0.15726836 0.84273164]
[0.16010576 0.83989424]
[0.27129329 0.72870671]
[0.23114985 0.76885015]
[0.41765291 0.58234709]
[0.24200618 0.75799382]
[0.40064526 0.59935474]
[0.23929928 0.76070072]
[0.12895708 0.87104292]
[0.05112995 0.94887005]
[0.19898831 0.80101169]
[0.27798485 0.72201515]
[0.07738471 0.92261529]
[0.22463781 0.77536219]
[0.01065627 0.98934373]
[0.00876865 0.99123135]
[0.34062068 0.65937932]
[0.06660493 0.93339507]
[0.11915162 0.88084838]
[0.11497956 0.88502044]
[0.01240953 0.98759047]
[0.1382945 0.8617055]
[0.68148585 0.31851415]
[0.99894766 0.00105234]
[0.23648762 0.76351238]
[0.4824571 0.5175429]
[0.01473599 0.98526401]
[0.86759238 0.13240762]
[0.18937461 0.81062539]
[0.3027149 0.6972851]
[0.04104319 0.95895681]
[0.65107385 0.34892615]
[0.19418356 0.80581644]
[0.3642142 0.6357858]
[0.28971183 0.71028817]
[0.12265523 0.87734477]
[0.28219653 0.71780347]
[0.28470941 0.71529059]
[0.99896976 0.00103024]
